id,class_1,class_2,class_3,class_4
129967,0.071866,0.51596504,0.20966937,0.20249955
129968,0.0802661,0.4529418,0.30908698,0.15770513
129969,0.05540542,0.6509906,0.16577144,0.12783255
129970,0.17223115,0.55129206,0.21665098,0.059825808
129971,0.07706231,0.68223506,0.16723633,0.07346631
129972,0.051488906,0.5689435,0.14887549,0.2306921
129973,0.07971632,0.4945365,0.29109636,0.13465089
129974,0.08170131,0.5169295,0.21610685,0.18526232
129975,0.07772444,0.48843163,0.20520511,0.22863883
129976,0.11853503,0.5859115,0.142866,0.1526875
129977,0.10008408,0.4866484,0.20132382,0.21194375
129978,0.062445533,0.50348383,0.38899142,0.045079205
129979,0.079830326,0.5872724,0.22074725,0.11215002
129980,0.094611466,0.63242275,0.22755316,0.045412626
129981,0.086561,0.6041209,0.14899805,0.16031998
129982,0.069377735,0.64106226,0.21590789,0.07365211
129983,0.06905819,0.45454755,0.32783037,0.1485639
129984,0.1204263,0.57202995,0.17047381,0.13706997
129985,0.10561668,0.6533823,0.1638093,0.07719168
129986,0.059040096,0.5850841,0.160012,0.1958638
129987,0.11154252,0.63175595,0.13796623,0.1187353
129988,0.058363367,0.605084,0.19263908,0.14391354
129989,0.06515214,0.7158471,0.13990979,0.07909105
129990,0.07270538,0.6521442,0.09004168,0.1851088
129991,0.08306372,0.53633255,0.22449923,0.1561045
129992,0.072438486,0.6235806,0.12416626,0.17981467
129993,0.07437207,0.48341802,0.27837908,0.16383088
129994,0.10172421,0.48536816,0.22577603,0.18713166
129995,0.092507206,0.4701988,0.27405244,0.16324152
129996,0.07396357,0.6250678,0.18760882,0.113359824
129997,0.09529224,0.40339854,0.31680784,0.18450141
129998,0.11745438,0.5445946,0.26052994,0.077421084
129999,0.07450145,0.3607498,0.47919142,0.08555731
130000,0.0527506,0.6504438,0.21448678,0.082318865
130001,0.08523956,0.534897,0.2102732,0.16959022
130002,0.09734001,0.6508773,0.14816956,0.103613116
130003,0.057760548,0.6104905,0.23370908,0.098039895
130004,0.08650961,0.64709705,0.12048384,0.14590947
130005,0.07443918,0.6127282,0.18495178,0.12788087
130006,0.07243453,0.74940884,0.08809611,0.09006052
130007,0.08765202,0.5918812,0.17574017,0.14472662
130008,0.074219815,0.6349632,0.1182164,0.17260055
130009,0.15917481,0.43507993,0.29993322,0.10581205
130010,0.09399433,0.401821,0.46673694,0.037447736
130011,0.08422317,0.4542945,0.36624438,0.09523794
130012,0.04841962,0.2705827,0.6331488,0.0478489
130013,0.05493237,0.52133375,0.24068855,0.18304537
130014,0.091457,0.57976866,0.2033354,0.12543891
130015,0.06104648,0.6482254,0.15119413,0.139534
130016,0.060671687,0.7120611,0.16448751,0.06277969
130017,0.12217053,0.66197073,0.0721567,0.14370202
130018,0.078811124,0.52438444,0.20847254,0.18833192
130019,0.07170047,0.5839001,0.27678344,0.06761599
130020,0.09883901,0.60578287,0.15509312,0.14028502
130021,0.12493819,0.5340616,0.22086048,0.12013974
130022,0.07890324,0.6544301,0.14623219,0.120434456
130023,0.07475211,0.5453996,0.18480791,0.1950404
130024,0.092429355,0.7117833,0.08449891,0.111288466
130025,0.09435417,0.62047386,0.19646037,0.08871165
130026,0.08026879,0.56411743,0.24873954,0.106874205
130027,0.11828887,0.61782753,0.131742,0.1321416
130028,0.09666636,0.549652,0.24109417,0.11258745
130029,0.05881065,0.6268905,0.14730856,0.16699028
130030,0.10615394,0.5326379,0.26732728,0.09388086
130031,0.103835635,0.5969771,0.18253952,0.11664773
130032,0.09347278,0.6469743,0.18226182,0.07729107
130033,0.07495957,0.7125219,0.12631084,0.08620771
130034,0.07043335,0.84104466,0.050918322,0.03760362
130035,0.06730267,0.5997234,0.24877052,0.08420336
130036,0.057669345,0.7948221,0.10451625,0.04299232
130037,0.08047792,0.6077922,0.25311798,0.0586119
130038,0.08137249,0.6236168,0.12225591,0.17275482
130039,0.0706904,0.49087045,0.23829153,0.20014758
130040,0.09372322,0.51993734,0.3261931,0.06014635
130041,0.07645252,0.511704,0.24200392,0.16983953
130042,0.08807789,0.6095041,0.16700982,0.13540818
130043,0.07639209,0.5117972,0.21460746,0.19720322
130044,0.08430544,0.5826966,0.20354398,0.12945397
130045,0.10789811,0.64668536,0.16812631,0.07729019
130046,0.079650804,0.6602851,0.13398969,0.12607437
130047,0.07142192,0.5772665,0.24269643,0.10861513
130048,0.0742621,0.46467856,0.28755307,0.17350623
130049,0.086922415,0.5995625,0.22042707,0.09308793
130050,0.0595457,0.50431615,0.26115096,0.1749872
130051,0.07205998,0.57533914,0.2689378,0.083663136
130052,0.07945226,0.6239806,0.15932988,0.13723728
130053,0.10956118,0.47053614,0.28018302,0.13971968
130054,0.07155422,0.59707874,0.22837241,0.10299461
130055,0.10678745,0.6357976,0.17637253,0.081042364
130056,0.10398481,0.47267714,0.31218135,0.111156695
130057,0.06385817,0.5260458,0.28479025,0.12530579
130058,0.08496124,0.7213039,0.14813171,0.045603152
130059,0.09001116,0.5384575,0.21586794,0.15566337
130060,0.06817445,0.6496347,0.140361,0.14182979
130061,0.07089576,0.6731978,0.1597151,0.096191354
130062,0.08431509,0.49807334,0.2906069,0.12700465
130063,0.06926762,0.68051,0.0970779,0.1531445
130064,0.07113504,0.60051686,0.18814573,0.14020236
130065,0.08629621,0.529824,0.22201069,0.1618691
130066,0.10227891,0.4527649,0.33147615,0.113480024
130067,0.0820512,0.58938134,0.16468456,0.16388288
130068,0.053984307,0.6275887,0.23100711,0.087419905
130069,0.12482178,0.41838282,0.34575456,0.11104083
130070,0.097522184,0.6229505,0.18732403,0.092203334
130071,0.12788874,0.5445192,0.22884282,0.0987492
130072,0.07299281,0.5194487,0.22328256,0.18427591
130073,0.09700345,0.32612872,0.22215746,0.35471034
130074,0.055844206,0.83005524,0.08607221,0.028028315
130075,0.069575325,0.6009232,0.176592,0.15290953
130076,0.079530016,0.54770416,0.19693458,0.1758313
130077,0.057343792,0.6383044,0.24246381,0.061887976
130078,0.115893476,0.60690033,0.17510985,0.10209636
130079,0.12904665,0.6136012,0.17396292,0.083389185
130080,0.09632223,0.2369105,0.55018026,0.11658698
130081,0.08120998,0.5289069,0.2198346,0.17004855
130082,0.10992224,0.56753355,0.20065756,0.121886685
130083,0.10029825,0.62026685,0.19440182,0.08503311
130084,0.063263506,0.60461295,0.19550735,0.13661623
130085,0.107356995,0.5539315,0.16954002,0.16917148
130086,0.06413494,0.5345278,0.20234594,0.19899133
130087,0.118710026,0.5370107,0.18808436,0.15619491
130088,0.15894443,0.39836338,0.336524,0.106168225
130089,0.085875176,0.51126444,0.23439108,0.16846931
130090,0.06645115,0.36193427,0.45634362,0.11527092
130091,0.07191998,0.55655515,0.2719114,0.09961346
130092,0.122832395,0.5499733,0.18067974,0.14651458
130093,0.10464457,0.37320283,0.3979342,0.1242184
130094,0.09496887,0.4575216,0.3264279,0.12108165
130095,0.102334775,0.5489857,0.22105668,0.12762283
130096,0.11730415,0.6076684,0.122683875,0.15234357
130097,0.1174107,0.48934424,0.27002683,0.12321822
130098,0.103795186,0.6034347,0.24095656,0.051813576
130099,0.09480091,0.53784835,0.23241808,0.13493265
130100,0.105879635,0.53246415,0.16184232,0.19981395
130101,0.068606794,0.46576518,0.33552182,0.13010624
130102,0.112851605,0.6617675,0.12093804,0.104442894
130103,0.11098564,0.4008473,0.37343192,0.114735186
130104,0.12787603,0.47857526,0.31917313,0.07437553
130105,0.09698228,0.62645656,0.19721398,0.079347216
130106,0.09847467,0.3297428,0.49507195,0.07671059
130107,0.081026755,0.60874796,0.20688528,0.10333998
130108,0.064665556,0.72656053,0.12335451,0.08541939
130109,0.06468354,0.6869142,0.14729644,0.10110581
130110,0.09858271,0.525004,0.2097875,0.1666258
130111,0.094013326,0.58420914,0.18884608,0.1329314
130112,0.0882653,0.5222968,0.21735385,0.17208408
130113,0.09222096,0.6387491,0.18693116,0.08209871
130114,0.05986882,0.6380775,0.1312833,0.17077039
130115,0.06107954,0.5984403,0.23830993,0.102170244
130116,0.06255337,0.6279329,0.1962494,0.113264315
130117,0.06421098,0.6400264,0.12144956,0.17431301
130118,0.080208026,0.5359506,0.26219046,0.12165089
130119,0.08679928,0.6787519,0.17446496,0.059983898
130120,0.09933162,0.5794679,0.16914017,0.15206034
130121,0.071803965,0.5311084,0.2618651,0.13522255
130122,0.06920135,0.66792953,0.13180338,0.13106576
130123,0.06505245,0.63635755,0.14866818,0.14992182
130124,0.063173994,0.55950314,0.24266863,0.13465425
130125,0.09906109,0.4583553,0.32077563,0.12180803
130126,0.1529439,0.5256078,0.23654634,0.084901944
130127,0.07924858,0.5790021,0.23678383,0.10496552
130128,0.090665385,0.6901924,0.12041841,0.098723836
130129,0.074968934,0.49636635,0.3578998,0.07076496
130130,0.061093993,0.6033074,0.17571028,0.1598883
130131,0.08437087,0.6451019,0.11008305,0.16044419
130132,0.091714315,0.63275284,0.13156791,0.14396492
130133,0.08007583,0.7677189,0.07042618,0.08177907
130134,0.05707582,0.7116182,0.15954982,0.07175614
130135,0.09939698,0.6203152,0.16074908,0.11953874
130136,0.081488416,0.71379644,0.1145737,0.090141416
130137,0.07756732,0.6596983,0.1387322,0.12400222
130138,0.075556256,0.47548288,0.29459915,0.15436175
130139,0.0686213,0.76218975,0.10659292,0.06259604
130140,0.082496576,0.6524319,0.1732709,0.09180059
130141,0.14609571,0.6201082,0.15703474,0.07676139
130142,0.067105226,0.5751683,0.22814289,0.12958357
130143,0.059945714,0.5536126,0.31353894,0.072902754
130144,0.07669006,0.5617882,0.23897845,0.12254327
130145,0.074747324,0.45875934,0.23751386,0.22897954
130146,0.108879864,0.66704404,0.1456642,0.078411885
130147,0.08992715,0.46908292,0.25736275,0.18362717
130148,0.08650738,0.629241,0.109075,0.17517665
130149,0.0702828,0.7614393,0.10497689,0.06330097
130150,0.066367105,0.6166755,0.1576852,0.15927215
130151,0.091455184,0.5489389,0.25555244,0.104053535
130152,0.08179174,0.52711767,0.25599593,0.13509469
130153,0.0466084,0.37286717,0.54396325,0.03656118
130154,0.09977602,0.51805943,0.1753062,0.20685835
130155,0.06560198,0.6005418,0.20211896,0.13173734
130156,0.068881206,0.6488469,0.21812278,0.06414914
130157,0.0793036,0.6832274,0.12776053,0.10970846
130158,0.12884323,0.5659232,0.20805635,0.0971772
130159,0.1535788,0.38541985,0.36051196,0.10048938
130160,0.07539868,0.52863497,0.22724068,0.16872565
130161,0.10252914,0.68217516,0.15457518,0.06072047
130162,0.07495539,0.69239753,0.12624393,0.10640311
130163,0.07328461,0.4856803,0.2851984,0.15583672
130164,0.12247797,0.6195448,0.10476119,0.153216
130165,0.06474207,0.5022585,0.26497272,0.16802675
130166,0.09728177,0.628879,0.16082647,0.113012806
130167,0.10142114,0.5598001,0.24633342,0.0924453
130168,0.09000218,0.5952679,0.23830937,0.076420575
130169,0.07428097,0.5606436,0.28286707,0.08220829
130170,0.09414264,0.6812505,0.095176265,0.12943062
130171,0.07787798,0.54786116,0.19399802,0.18026279
130172,0.07649478,0.69129163,0.1214638,0.11074981
130173,0.06519975,0.41556188,0.35173315,0.16750519
130174,0.11131593,0.67787427,0.10851921,0.10229056
130175,0.07406251,0.5357588,0.15501763,0.2351611
130176,0.06643017,0.7759198,0.06657369,0.09107629
130177,0.15217343,0.59975564,0.17146699,0.07660391
130178,0.062366694,0.51091355,0.27391297,0.15280679
130179,0.09303902,0.68336654,0.1282816,0.0953128
130180,0.09862518,0.6180513,0.14463986,0.13868368
130181,0.06882372,0.5705363,0.19889677,0.16174322
130182,0.09261315,0.5984651,0.18728808,0.12163367
130183,0.07516813,0.62920463,0.14491855,0.15070869
130184,0.08479242,0.45300564,0.28708184,0.1751201
130185,0.073834725,0.64773566,0.19408071,0.08434895
130186,0.09526861,0.53399366,0.28185987,0.08887788
130187,0.06861298,0.6697869,0.17163448,0.08996563
130188,0.09575945,0.5582133,0.22162151,0.12440578
130189,0.08733372,0.44998008,0.27986458,0.18282162
130190,0.09467275,0.57115597,0.2366161,0.09755515
130191,0.113690294,0.7166215,0.113857,0.055831205
130192,0.078838825,0.4637377,0.33597687,0.12144658
130193,0.088053524,0.5491334,0.27163804,0.09117502
130194,0.091491066,0.5515863,0.17057835,0.18634431
130195,0.07427437,0.61184156,0.13298519,0.18089889
130196,0.09291777,0.7491083,0.087742426,0.07023152
130197,0.0937477,0.5952941,0.14238109,0.16857709
130198,0.091037974,0.5873462,0.2046968,0.11691902
130199,0.085660726,0.5063445,0.26763847,0.14035629
130200,0.13765529,0.5727922,0.22940283,0.06014973
130201,0.065699786,0.5761771,0.23507696,0.12304611
130202,0.080792755,0.7509667,0.11160959,0.056630906
130203,0.07553356,0.6603301,0.21823764,0.045898665
130204,0.08698913,0.6642166,0.18207271,0.06672154
130205,0.10667588,0.46996382,0.29274353,0.13061672
130206,0.11648716,0.6852583,0.13748331,0.06077113
130207,0.08199633,0.60728264,0.13117455,0.17954654
130208,0.08760766,0.46007556,0.267479,0.18483774
130209,0.07413745,0.66220057,0.15173455,0.11192739
130210,0.0941196,0.49926722,0.29399997,0.11261315
130211,0.057191174,0.70732045,0.1526091,0.082879245
130212,0.086999394,0.60345364,0.20674595,0.10280108
130213,0.057594992,0.70401776,0.16152406,0.076863185
130214,0.07988877,0.59383845,0.22293133,0.10334146
130215,0.093911186,0.55553204,0.20232487,0.14823191
130216,0.107702784,0.7043899,0.10834769,0.079559565
130217,0.0753323,0.5347179,0.27711582,0.11283397
130218,0.05309003,0.5219541,0.2646129,0.16034289
130219,0.08667662,0.7146057,0.11415835,0.08455934
130220,0.06637833,0.53574145,0.15847757,0.23940265
130221,0.062945835,0.71453404,0.14153789,0.08098227
130222,0.08842901,0.6488272,0.13256489,0.13017885
130223,0.06611344,0.6080422,0.18750535,0.13833904
130224,0.100246765,0.58652854,0.22083472,0.09239001
130225,0.07173433,0.5241298,0.24505632,0.15907955
130226,0.072449334,0.69539356,0.12948318,0.102673925
130227,0.06780216,0.5853218,0.20347744,0.14339863
130228,0.09280013,0.62581575,0.18907554,0.09230857
130229,0.07826765,0.41032726,0.4111557,0.10024937
130230,0.12451417,0.4426847,0.37375963,0.059041534
130231,0.12363134,0.56503326,0.2229151,0.088420294
130232,0.12063699,0.71632516,0.09897352,0.06406437
130233,0.081908524,0.712676,0.09851362,0.10690192
130234,0.09043766,0.5473705,0.1654637,0.19672811
130235,0.11909138,0.74047434,0.096557654,0.04387659
130236,0.075205386,0.51689357,0.17922308,0.22867797
130237,0.070652544,0.51562554,0.32357046,0.09015141
130238,0.08376862,0.52467346,0.19131653,0.2002414
130239,0.069635466,0.6200263,0.16911122,0.141227
130240,0.1182969,0.5796336,0.18659934,0.11547017
130241,0.05818065,0.7785962,0.072596885,0.090626284
130242,0.07636452,0.60131013,0.26361436,0.05871103
130243,0.09449143,0.6369919,0.17228489,0.09623175
130244,0.071757115,0.5458361,0.20401087,0.17839593
130245,0.077743486,0.52763397,0.2706464,0.12397616
130246,0.06193295,0.5452473,0.31088635,0.08193334
130247,0.08196342,0.4001056,0.41020384,0.107727125
130248,0.09931688,0.6623835,0.092649445,0.14565018
130249,0.09960479,0.66315126,0.13109481,0.10614917
130250,0.10833404,0.5881693,0.19699034,0.10650633
130251,0.093140356,0.56354636,0.1939272,0.14938608
130252,0.099147595,0.6731193,0.14247008,0.08526303
130253,0.05657955,0.7088762,0.14652671,0.08801757
130254,0.073142424,0.4835481,0.2436439,0.19966555
130255,0.09658703,0.4765071,0.3234078,0.103498094
130256,0.06985841,0.5971285,0.15556858,0.17744449
130257,0.07104816,0.5622637,0.21223709,0.15445104
130258,0.062403988,0.43366194,0.38132393,0.12261014
130259,0.10557342,0.6424459,0.1906485,0.061332133
130260,0.072346576,0.52570206,0.27170417,0.13024719
130261,0.06565311,0.7141674,0.11343782,0.10674172
130262,0.089512825,0.5328213,0.28211474,0.09555113
130263,0.07483493,0.50884145,0.24615772,0.17016593
130264,0.072794065,0.6713643,0.1684065,0.08743511
130265,0.0830756,0.52457666,0.16737416,0.22497357
130266,0.08196382,0.6420932,0.15852016,0.11742281
130267,0.07985384,0.47000006,0.30020288,0.14994319
130268,0.10740635,0.48340896,0.24292803,0.16625665
130269,0.07575562,0.56124306,0.1522434,0.21075791
130270,0.07885005,0.5572005,0.303082,0.06086745
130271,0.06855591,0.5490162,0.19782534,0.18460256
130272,0.10778398,0.61116135,0.11385013,0.16720457
130273,0.07772462,0.74093795,0.1260073,0.055330142
130274,0.10269596,0.5811857,0.18597856,0.13013977
130275,0.082333215,0.59045607,0.14253303,0.18467766
130276,0.08589436,0.561469,0.15712932,0.1955073
130277,0.10130597,0.51721334,0.264806,0.11667472
130278,0.09611271,0.616615,0.12329389,0.1639784
130279,0.08796988,0.39996952,0.39023143,0.121829204
130280,0.07904925,0.5948295,0.2210366,0.10508467
130281,0.044409018,0.3870479,0.48272425,0.08581884
130282,0.060824767,0.54387194,0.24369708,0.1516062
130283,0.08805368,0.563374,0.18149243,0.1670799
130284,0.0706038,0.6056613,0.14294007,0.18079484
130285,0.07528949,0.45168534,0.38644934,0.08657586
130286,0.09947502,0.6353814,0.17284532,0.0922983
130287,0.09782686,0.38426065,0.44195825,0.07595428
130288,0.08686355,0.5929631,0.16623145,0.15394187
130289,0.07559612,0.58655554,0.18551403,0.15233424
130290,0.0891539,0.556586,0.20413615,0.15012392
130291,0.08038728,0.7153027,0.09786436,0.106445655
130292,0.07797596,0.7609133,0.071698025,0.08941271
130293,0.08768791,0.5647618,0.16818605,0.17936425
130294,0.067845754,0.6205864,0.18713456,0.12443326
130295,0.076316155,0.70367235,0.13542663,0.08458493
130296,0.07797373,0.54235923,0.19072129,0.18894576
130297,0.06656109,0.51163673,0.37313378,0.04866839
130298,0.12287194,0.62836134,0.09871504,0.15005168
130299,0.0843904,0.38776588,0.4348407,0.093003035
130300,0.08333686,0.46356493,0.28683698,0.16626117
130301,0.13194075,0.50153464,0.29593414,0.070590466
130302,0.07318158,0.5851442,0.20724817,0.13442598
130303,0.110228196,0.6785166,0.11190125,0.09935395
130304,0.052584335,0.45696053,0.3894061,0.10104906
130305,0.1388812,0.5808421,0.16282673,0.11744999
130306,0.08359301,0.43784204,0.3679611,0.11060382
130307,0.079134434,0.58151823,0.16270842,0.1766389
130308,0.06486552,0.57791495,0.2584419,0.09877765
130309,0.07370819,0.62793666,0.24330716,0.05504798
130310,0.096673526,0.58779943,0.254233,0.06129402
130311,0.08431947,0.61155313,0.18792626,0.11620113
130312,0.09530861,0.5632405,0.23399356,0.10745733
130313,0.084102355,0.6004118,0.18921138,0.12627447
130314,0.104634054,0.45234814,0.32397595,0.11904186
130315,0.09658778,0.433444,0.36084396,0.1091243
130316,0.101383574,0.43098485,0.3914183,0.076213256
130317,0.07751247,0.76516265,0.05885707,0.098467804
130318,0.07811151,0.5863064,0.18177737,0.15380473
130319,0.063290685,0.43282467,0.3825743,0.12131031
130320,0.08725766,0.51325035,0.27043688,0.1290551
130321,0.07346927,0.4537345,0.2671587,0.20563759
130322,0.13492706,0.5412765,0.16218115,0.1616153
130323,0.05659492,0.6030082,0.14200036,0.1983965
130324,0.06564105,0.67627984,0.1965175,0.061561592
130325,0.07329475,0.6961794,0.11292949,0.1175964
130326,0.06640394,0.3369884,0.39480355,0.20180413
130327,0.08595178,0.5911023,0.16859208,0.15435383
130328,0.070342384,0.50956875,0.19220822,0.2278807
130329,0.08429135,0.4711585,0.3596009,0.08494919
130330,0.09655789,0.53347635,0.16816372,0.20180203
130331,0.08101854,0.66488373,0.17530605,0.07879171
130332,0.092611514,0.7115497,0.056949522,0.13888928
130333,0.089352876,0.44790694,0.40014812,0.06259208
130334,0.07991418,0.6018606,0.2007771,0.11744811
130335,0.07425173,0.65754086,0.21347345,0.05473394
130336,0.077207595,0.6076951,0.2455099,0.06958741
130337,0.055629145,0.6086007,0.19526997,0.14050022
130338,0.08985868,0.5263544,0.30139247,0.08239446
130339,0.10394288,0.25423163,0.5580726,0.08375287
130340,0.07730812,0.65202665,0.17914903,0.091516204
130341,0.10164214,0.616567,0.1927207,0.08907015
130342,0.069137715,0.7982948,0.09550591,0.037061594
130343,0.08382573,0.4344141,0.4209429,0.060817305
130344,0.08865544,0.7012504,0.105144344,0.10494988
130345,0.068962835,0.5861869,0.1981846,0.14666568
130346,0.08014531,0.43921894,0.2975631,0.18307266
130347,0.12786119,0.44042808,0.18065992,0.25105083
130348,0.11738489,0.59970576,0.23208942,0.05081995
130349,0.07483438,0.6498698,0.16003965,0.11525615
130350,0.09885672,0.7411382,0.09009309,0.06991197
130351,0.07644049,0.51805073,0.21851301,0.1869958
130352,0.07851723,0.71785074,0.106200814,0.09743119
130353,0.09925242,0.65651876,0.1681849,0.076043926
130354,0.14155707,0.6221318,0.12811624,0.10819487
130355,0.082967184,0.63696957,0.20467772,0.07538552
130356,0.10069876,0.5943087,0.18188642,0.12310616
130357,0.073598005,0.4576138,0.2930576,0.17573063
130358,0.061625317,0.6275073,0.23069023,0.08017714
130359,0.08081369,0.57894224,0.22255978,0.11768426
130360,0.091518536,0.6984369,0.1301141,0.07993049
130361,0.08148197,0.617851,0.15179607,0.14887094
130362,0.069866635,0.505273,0.27661473,0.14824565
130363,0.06604263,0.38593024,0.3402547,0.20777246
130364,0.121171504,0.5836336,0.22445482,0.07074008
130365,0.10508352,0.56653625,0.21909827,0.10928198
130366,0.077477135,0.4168543,0.35429367,0.1513749
130367,0.06519292,0.51610863,0.20657814,0.21212032
130368,0.122385226,0.61415035,0.13759862,0.12586586
130369,0.07599812,0.5408887,0.2036187,0.1794944
130370,0.06853462,0.7144053,0.09153414,0.12552594
130371,0.1074146,0.59242857,0.16596577,0.13419113
130372,0.06370056,0.45963106,0.350548,0.12612037
130373,0.103335775,0.5501572,0.22416076,0.122346245
130374,0.070652835,0.61874986,0.20898128,0.10161606
130375,0.0819976,0.69523716,0.15054817,0.07221701
130376,0.12146527,0.6329268,0.16836664,0.07724121
130377,0.06301055,0.7273615,0.1672885,0.042339414
130378,0.09726491,0.58484393,0.17837718,0.139514
130379,0.087824106,0.6046001,0.14624041,0.1613354
130380,0.041110642,0.5020429,0.2375086,0.21933785
130381,0.088604786,0.5892895,0.18171662,0.1403891
130382,0.10937558,0.4115761,0.40900272,0.07004565
130383,0.10385368,0.566745,0.23425288,0.09514842
130384,0.09883252,0.508498,0.3073794,0.08529011
130385,0.072256185,0.54414403,0.18122998,0.20236985
130386,0.1059594,0.5328821,0.2785926,0.082565896
130387,0.07573819,0.6003209,0.15879208,0.16514882
130388,0.09852193,0.5891746,0.17649266,0.13581076
130389,0.11583789,0.55188364,0.18930572,0.1429728
130390,0.062081788,0.68416417,0.12963821,0.12411586
130391,0.057467677,0.50394136,0.25296134,0.18562967
130392,0.08527931,0.5241179,0.25000444,0.14059837
130393,0.06261491,0.41194963,0.40473032,0.12070509
130394,0.0828435,0.49486032,0.19934702,0.22294912
130395,0.067925185,0.5656173,0.22458124,0.14187624
130396,0.08158055,0.47758257,0.32352868,0.11730821
130397,0.08491394,0.7119495,0.09673138,0.10640517
130398,0.10993889,0.77258945,0.055571284,0.061900355
130399,0.07342266,0.5605465,0.23131377,0.13471706
130400,0.06740961,0.5828116,0.12412706,0.2256517
130401,0.05801153,0.7198171,0.09462875,0.12754261
130402,0.09240198,0.5676682,0.20820019,0.13172963
130403,0.09753998,0.6842724,0.13328749,0.08490012
130404,0.088611335,0.5219356,0.2238533,0.1655998
130405,0.10096427,0.5278151,0.23681179,0.13440883
130406,0.08991947,0.42840588,0.24646169,0.23521297
130407,0.08088165,0.52180195,0.15755777,0.2397586
130408,0.095551096,0.6103658,0.12445932,0.1696238
130409,0.06585928,0.73198783,0.10421868,0.09793417
130410,0.09676862,0.45238873,0.33206657,0.11877616
130411,0.07655922,0.6784062,0.1067643,0.13827024
130412,0.0791729,0.53711593,0.27087948,0.11283171
130413,0.090109795,0.54365116,0.1767139,0.18952517
130414,0.096289374,0.51979077,0.2172709,0.16664898
130415,0.068241484,0.7271321,0.10807354,0.096552886
130416,0.07503002,0.5123424,0.23383652,0.17879108
130417,0.09367487,0.7024562,0.14002411,0.06384487
130418,0.08633939,0.53697175,0.1881725,0.18851638
130419,0.08044006,0.5169873,0.2086107,0.19396189
130420,0.0998614,0.53904396,0.16865617,0.19243847
130421,0.09196061,0.527796,0.2885823,0.09166112
130422,0.07744991,0.6773448,0.16377267,0.081432596
130423,0.07714022,0.6256059,0.14504996,0.15220393
130424,0.07786836,0.6801702,0.14462969,0.09733182
130425,0.118899256,0.5253781,0.31132412,0.044398542
130426,0.08841272,0.65317166,0.13327505,0.12514059
130427,0.11221383,0.5831378,0.1753377,0.12931068
130428,0.12095596,0.62189454,0.1478586,0.10929089
130429,0.07481971,0.5215669,0.2923689,0.111244485
130430,0.0861232,0.46726623,0.21696264,0.22964795
130431,0.074934386,0.6337775,0.14215854,0.14912955
130432,0.05613031,0.6267832,0.28462058,0.03246594
130433,0.061766107,0.6759821,0.18214306,0.08010875
130434,0.07568932,0.7692889,0.10264646,0.052375276
130435,0.07730033,0.39942017,0.3919112,0.13136832
130436,0.094504245,0.6168164,0.13364018,0.1550392
130437,0.07555055,0.27014875,0.62089926,0.033401445
130438,0.07304856,0.55049074,0.22305262,0.15340811
130439,0.09299433,0.6530459,0.154094,0.0998658
130440,0.10687951,0.63846505,0.19753383,0.05712157
130441,0.08319675,0.54750985,0.24370794,0.12558544
130442,0.12060159,0.6770572,0.110403284,0.09193792
130443,0.110578,0.49092728,0.19389273,0.20460197
130444,0.08017416,0.47496253,0.29403394,0.1508293
130445,0.06658765,0.53990334,0.24877897,0.14473005
130446,0.062843725,0.5992643,0.17859545,0.15929653
130447,0.07219771,0.627739,0.14371182,0.1563514
130448,0.07942452,0.5255736,0.23585528,0.1591466
130449,0.068389624,0.647249,0.1858185,0.09854295
130450,0.081214845,0.7185583,0.15379295,0.04643386
130451,0.08384127,0.63493556,0.16288587,0.118337266
130452,0.07978964,0.5656009,0.2065787,0.1480308
130453,0.07624869,0.4781332,0.2519214,0.19369666
130454,0.07553342,0.69046956,0.103964396,0.13003258
130455,0.0923193,0.5831416,0.24277025,0.08176882
130456,0.0948705,0.6735681,0.16000998,0.07155139
130457,0.06328017,0.6298838,0.22760594,0.079230055
130458,0.100143656,0.6111033,0.19452415,0.09422888
130459,0.074030355,0.64522475,0.14371902,0.13702588
130460,0.08256829,0.5239659,0.20589904,0.18756673
130461,0.078726865,0.6358193,0.1440063,0.14144757
130462,0.099352166,0.70446074,0.10505287,0.091134176
130463,0.07999876,0.5864499,0.2386149,0.0949364
130464,0.059348676,0.61797553,0.25030103,0.07237475
130465,0.07231084,0.577899,0.21077214,0.13901804
130466,0.11201259,0.58006877,0.24529256,0.06262608
130467,0.083174996,0.6368984,0.09847175,0.18145482
130468,0.084144235,0.65070945,0.12732677,0.1378195
130469,0.07075714,0.5783352,0.1857942,0.16511339
130470,0.11163256,0.5884995,0.14804894,0.15181904
130471,0.10389186,0.63393,0.18215638,0.080021724
130472,0.07400945,0.6562047,0.14020292,0.12958296
130473,0.07714902,0.64585257,0.16603628,0.110962175
130474,0.07514903,0.7041765,0.12982856,0.0908459
130475,0.07675264,0.70884407,0.09113076,0.12327255
130476,0.104863554,0.55941504,0.22241694,0.1133044
130477,0.093750775,0.45407954,0.28963947,0.1625302
130478,0.09053261,0.63815606,0.13107663,0.1402347
130479,0.07485968,0.55615526,0.14171423,0.22727083
130480,0.057728514,0.55297107,0.284119,0.105181426
130481,0.11916629,0.51469946,0.24932186,0.11681234
130482,0.07152284,0.6276225,0.17414616,0.12670854
130483,0.0763761,0.5243126,0.2147092,0.1846021
130484,0.073022634,0.63177776,0.16120178,0.13399784
130485,0.10716285,0.694001,0.11667328,0.08216288
